"","y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"261",-53.9487,0.0808,1.5835,1.2194,1.5962,-0.283,-0.2181,1.1892,0.4187,-0.1628,-0.2888,10.32,16.35,65.728,140.2976,0.0943,0.0499,0.0101,0.0055,0.1885,0.062,-0.235,2.1815,1.1506,0.8873,0.1333,-0.3634,2.0048,0.7585,0.076,0.1327
"262",-50.4045,-0.9044,1.2584,2.1737,4.4555,0.1069,-1.264,0.864,1.1561,1.6457,0.1005,16.25,19.51,116.3984,900.5697,0.1026,0.1893,0.2236,0.0919,0.2151,0.0658,-1.3348,1.9986,2.1972,3.8038,0.5268,-1.5073,1.8048,1.6933,2.6348,0.5261
"263",-96.6564,0.5257,2.6083,-0.2,1.8556,0.2023,0.1705,2.1642,-1.1679,-0.7341,0.1974,14.99,22.11,108.0486,469.5822,0.0852,0.1025,0.0686,0.0388,0.1944,0.0591,0.7376,3.4566,-0.6397,0.4173,0.1919,0.5725,3.2438,-1.117,-0.6815,0.1914
"264",-21.5009,-0.0913,1.4465,1.444,1.1869,-1.7027,-0.4242,1.0968,0.5669,-0.9577,-1.7053,12.46,12.83,69.9852,219.1709,0.0737,0.0404,0.0072,0.0115,0.1613,0.0601,0.1994,1.8723,1.5365,-0.1493,-1.7905,0.0527,1.7219,1.1056,-1.0986,-1.7908
"265",-94.5499,1.9296,-0.4398,1.2227,2.8271,-0.8155,1.5978,-0.8635,0.3058,0.5038,-0.8221,13.48,20.82,76.7313,438.8497,0.1016,0.1255,0.1063,0.0544,0.172,0.0642,2.4805,-1.0068,0.6893,2.1127,-1.1858,2.3273,-1.211,0.2344,1.1021,-1.1865
"266",-6.3995,0.3676,0.2545,0.2996,1.9955,-0.1381,0.0215,-0.0994,-0.625,-0.3785,-0.1441,13.77,13.27,86.4586,610.9449,0.092,0.0622,0.0106,0.0192,0.1592,0.0591,1.0003,0.5957,0.1761,0.7824,0.2434,0.8436,0.4419,-0.2786,-0.2449,0.2428
"267",-60.0217,0.7803,-0.5659,-0.3105,2.9314,0.2183,0.4249,-0.9786,-1.2736,0.3531,0.2125,14.96,19.1,98.1809,528.7987,0.0899,0.0982,0.0594,0.0482,0.1879,0.0585,1.4871,-0.9914,-0.9589,2.0236,0.4882,1.3222,-1.1856,-1.4348,0.9286,0.4876
"268",-152.5158,-0.0903,0.6047,-0.5114,3.2402,-1.9487,-0.4989,0.1272,-1.6321,-0.2293,-1.9557,20.2,26.83,133.6524,1310.4457,0.099,0.1669,0.1641,0.1265,0.1875,0.0602,0.3548,0.3018,-1.9186,1.4597,-2.5169,0.1556,0.0643,-2.4703,0.0933,-2.5177
"269",-66.0061,0.8519,-1.4032,1.6162,3.1103,0.6115,0.4594,-1.8173,0.5479,-0.09,0.6032,18.31,20.58,131.9382,1035.9203,0.1068,0.1248,0.1569,0.0945,0.186,0.0594,1.015,-2.0516,1.7144,0.9884,1.2935,0.8272,-2.2534,1.1873,-0.2992,1.2926
"270",-150.1562,-0.3289,0.5967,1.8983,2.9291,-1.6231,-0.633,0.1541,1.0112,0.7926,-1.6288,12.46,24.04,72.3446,470.0565,0.1186,0.2396,0.2273,0.0854,0.203,0.0824,-0.5374,0.7626,2.2747,2.5139,-1.7282,-0.6804,0.5417,1.8317,1.5665,-1.7289
"271",-31.4434,0.8988,-0.306,-0.1734,1.5633,1.4714,0.5936,-0.678,-0.9908,-0.2842,1.4674,10.75,14.97,76.499,281.4652,0.0779,0.0514,0.0225,0.0079,0.1399,0.0569,1.533,-0.7567,-0.2323,0.2362,1.8223,1.4009,-0.9232,-0.6332,-0.6065,1.8219
"272",-74.8283,-0.309,-1.0464,-0.9542,2.8531,-0.8611,-0.6544,-1.4617,-1.9018,0.3621,-0.8671,14.45,20.22,105.3607,501.3888,0.0987,0.1206,0.118,0.0598,0.195,0.0647,-0.603,-0.9353,-1.6109,2.3914,-0.9306,-0.7638,-1.1356,-2.0807,1.3247,-0.9313
"273",-83.6554,-1.1834,-1.0681,1.1547,3.8856,0.3649,-1.5123,-1.5057,0.2892,1.7855,0.3604,12.18,20.52,84.455,437.3688,0.0801,0.0404,0.0238,0.0177,0.1739,0.0568,-1.9038,-2.1953,1.0931,3.9873,0.3235,-2.0483,-2.3993,0.6668,3.0532,0.3231
"274",15.2116,-0.3173,1.0756,3.0248,1.9229,0.2817,-0.7314,0.7414,1.8948,-1.6359,0.2743,20.29,14.34,150.6002,1322.2732,0.1003,0.1328,0.198,0.1043,0.1809,0.0588,-0.8456,1.5915,3.6695,-0.4156,0.5178,-1.046,1.4331,3.1147,-1.8075,0.517
"275",-73.3325,1.2394,3.8647,0.116,2.6401,0.6804,0.9007,3.4574,-0.8383,0.1301,0.6777,14.41,19.73,102.382,529.0519,0.0876,0.1676,0.1362,0.066,0.1714,0.0719,1.8384,5.734,-0.9268,2.1216,1.4556,1.6789,5.5372,-1.4001,1.0491,1.4553
"276",-81.3519,2.5752,-0.209,1.3478,1.7922,0.2283,2.2771,-0.6253,0.5435,0.0023,0.2213,10.49,18.61,63.6127,406.9419,0.1068,0.0668,0.023,0.0178,0.1482,0.066,3.8437,-0.5767,1.5702,1.4982,0.4856,3.7141,-0.7685,1.1736,0.6765,0.4849
"277",-85.8179,0.092,0.4462,0.9838,2.0961,-0.153,-0.2236,0.0271,0.1071,0.0136,-0.1599,12.22,20.04,78.3696,370.0357,0.1096,0.1152,0.0818,0.0217,0.2124,0.0689,0.1147,0.3947,1.0994,0.5217,0.0105,-0.0286,0.1949,0.6671,-0.4071,0.0097
"278",-5.7964,0.0686,-0.6208,-0.2581,1.5202,-1.1109,-0.2467,-0.9366,-1.1073,-0.4596,-1.1155,11.54,10.72,56.0215,481.3979,0.086,0.0597,0.0137,0.0089,0.1833,0.061,0.3201,-0.7957,-0.6408,0.4937,-1.6828,0.1814,-0.9284,-1.0576,-0.3981,-1.6832
"279",-66.5483,-0.0989,1.6693,-0.2132,3.7034,0.76,-0.4237,1.2639,-1.0824,1.5888,0.7542,12.27,17.92,59.0283,581.4082,0.0868,0.0653,0.0321,0.0265,0.1966,0.056,-0.1635,2.4622,-0.562,3.9593,1.1092,-0.3083,2.2752,-0.9914,3.0197,1.1086
"280",-94.1349,0.2981,0.2135,0.092,1.6605,0.7958,0.01,-0.2104,-0.7189,-0.1237,0.7902,10.51,20.19,67.6078,377.3033,0.1122,0.1303,0.0648,0.0307,0.1922,0.0778,0.5193,-0.2865,-0.162,0.5292,1.0926,0.3908,-0.4876,-0.5636,-0.2915,1.0919
"282",15.7529,-0.7836,1.0918,0.7375,2.0793,-0.7654,-1.1191,0.7872,-0.1745,-0.2364,-0.7756,13.53,10.94,106.3525,453.3792,0.1291,0.1047,0.0688,0.0656,0.2403,0.0664,-0.6015,1.0096,0.6929,1.0405,-0.9406,-0.7555,0.8761,0.2395,0.0312,-0.9418
"283",-121.4283,-1.0008,1.3992,0.8338,1.4347,-0.8018,-1.3606,0.9556,-0.1399,-1.2224,-0.8074,15.37,22.76,95.2559,665.9954,0.092,0.1036,0.1122,0.0748,0.1717,0.061,-1.7731,1.0669,0.1493,-0.1705,-0.9897,-1.941,0.8512,-0.3335,-1.2905,-0.9903
"284",-202.3513,0.823,0.1962,1.794,3.0727,-0.8075,0.4475,-0.3032,0.7763,0.1833,-0.8128,16.6,28.08,88.8312,920.3231,0.0846,0.1023,0.0925,0.053,0.159,0.0565,1.674,-0.2454,2.1715,1.7593,-0.7379,1.4974,-0.4908,1.67,0.5664,-0.7385
"285",-78.5086,0.4749,0.168,-0.2829,1.6934,0.3201,0.0895,-0.2558,-1.3071,-1.2688,0.3133,17.01,20.26,99.4719,951.6832,0.0877,0.073,0.0695,0.0539,0.2026,0.0522,1.1673,0.4162,-0.8077,0.2076,0.9592,0.9872,0.2148,-1.3122,-1.0084,0.9586
"286",-39.7755,0.2203,1.1067,2.2457,2.6625,-0.1848,-0.0621,0.7333,1.5009,1.1354,-0.1852,9,14.4,53.117,203.1626,0.07,0.0312,0.0037,0.0035,0.1788,0.0683,0.4426,1.545,2.995,2.3666,0.0522,0.3259,1.3824,2.6315,1.6444,0.0522
"287",-37.6715,0.9894,0.775,1.3336,4.3158,-1.089,0.6556,0.3712,0.4517,2.1561,-1.0944,12.49,16.85,91.2588,478.8197,0.0851,0.0383,0.0045,0.0064,0.1215,0.0567,1.5949,1.1834,1.3616,4.0101,-1.3665,1.4478,1.0031,0.9297,3.0566,-1.3671
"288",10.208,0.942,0.7837,1.8807,1.9173,0.6387,0.5943,0.4834,0.9337,-0.5708,0.6308,14.5,10.89,79.3263,724.6013,0.1101,0.1099,0.0884,0.0578,0.1856,0.064,1.0971,1.3323,1.9763,0.2922,0.7478,0.9358,1.1996,1.5071,-0.7734,0.7469
"289",-62.8648,-0.6011,2.2534,0.9901,2.5583,0.3361,-0.919,1.8346,0.133,0.5286,0.3309,11.84,18.94,79.9323,511.4707,0.0887,0.069,0.0267,0.0139,0.1533,0.0606,-1.0996,3.3171,1.2568,1.5251,0.6626,-1.2408,3.1232,0.8351,0.6163,0.6621
"290",-34.9712,0.3818,0.9559,1.7055,2.9071,-0.7003,0.0726,0.5945,0.8633,0.9363,-0.7054,11.41,14.92,76.9927,610.6684,0.0906,0.0816,0.0618,0.0236,0.1167,0.0622,-0.233,1.349,2.2227,2.2782,-1.0808,-0.3703,1.1836,1.8067,1.3914,-1.0813
"291",-83.4273,0.4667,-0.2215,1.52,1.8923,-0.9202,0.1802,-0.6143,0.6891,0.0376,-0.9269,11.08,18.83,71.3271,377.5325,0.1216,0.2154,0.1689,0.0637,0.2196,0.0795,0.5715,-0.4184,1.9105,0.7126,-0.6495,0.4396,-0.6089,1.496,-0.1347,-0.6503
"292",-44.0292,-1.1048,0.1271,0.939,1.005,0.2857,-1.426,-0.2526,0.0558,-1.1333,0.2774,12.54,16.32,86.5567,515.5356,0.1158,0.1085,0.0593,0.0328,0.1943,0.0661,-1.625,0.3652,1.0349,-0.3363,0.9083,-1.7711,0.1897,0.598,-1.2842,0.9073
"293",-27.7384,0.4357,1.1466,1.7304,2.5231,-0.2393,0.1187,0.7898,0.8636,0.4444,-0.2469,12.05,14.63,82.6249,345.4718,0.1031,0.0909,0.0659,0.0275,0.1675,0.0604,0.6251,2.3187,2.0805,1.9554,0.1484,0.4827,2.1555,1.6522,1.029,0.1475
"294",-106.0089,1.9131,0.5276,0.3229,4.6907,0.2786,1.5078,0.0869,-0.802,1.2069,0.273,20.09,23.86,134.9172,1222.1798,0.108,0.1838,0.2283,0.128,0.2249,0.0747,2.6335,0.2689,-0.1778,3.6287,0.5319,2.4353,0.049,-0.7314,2.2576,0.5312
"295",-33.6438,1.216,0.3384,0.6458,1.4613,1.0132,0.9427,-0.0094,-0.1089,-0.1056,1.0118,9.173,13.86,55.9259,210.6696,0.0772,0.0875,0.0599,0.0218,0.2341,0.0696,1.8023,0.7008,0.3806,0.9367,1.4108,1.6851,0.5434,0.0081,0.1977,1.4106
"296",-87.3928,-0.6135,-0.5387,1.6259,3.783,0.2791,-1.0093,-0.9728,0.5664,0.6251,0.2751,18.08,21.84,118.6681,1103.3253,0.0737,0.0864,0.1103,0.0578,0.177,0.0534,-0.6953,-0.9202,1.2399,2.2591,0.4906,-0.8824,-1.1306,0.7192,0.9843,0.4902
"297",-23.3936,0.8495,-1.14,-0.4876,3.1739,1.9093,0.5433,-1.494,-1.3355,1.2093,1.9037,11.54,14.44,88.618,508.9368,0.0998,0.112,0.0674,0.0259,0.1818,0.0678,1.594,-2.0315,-1.0453,3.028,3.1467,1.4562,-2.1932,-1.4643,2.1417,3.146
"298",-97.8744,-0.6379,-0.3929,1.4417,2.865,-1.1252,-1.0078,-0.8162,0.4231,-0.098,-1.1336,16.65,21.38,94.4721,980.8062,0.1121,0.1457,0.1525,0.0917,0.1995,0.0633,-0.9247,-0.8915,1.5312,1.2215,-1.816,-1.1009,-1.0983,1.0268,0.0054,-1.817
"299",-117.1258,-0.1232,-0.1318,1.7211,4.3013,0.0716,-0.4889,-0.5718,0.7067,1.449,0.0653,16.35,23.29,98.1186,949.1531,0.0974,0.1497,0.1811,0.0877,0.2175,0.0622,-0.4073,-0.7193,1.9633,3.5743,-0.0074,-0.5813,-0.9368,1.4609,2.392,-0.0081
"300",-111.0066,-0.2229,0.3369,1.7966,1.2601,1.2925,-0.5395,-0.0871,0.8917,-0.9713,1.284,13,21.82,88.6021,397.9332,0.1273,0.1932,0.1859,0.0935,0.235,0.0739,-0.8054,0.5341,2.4028,-0.5455,2.3198,-0.9535,0.3253,1.9509,-1.5261,2.3187
